Timestamp,Gas_Level_Analog,Digital_Pin_Value,Status
2026-07-18T12:35:28.626Z,538,0,Smoke/Gas Alert
2026-07-18T12:35:28.731Z,538,0,Smoke/Gas Alert
2026-07-18T12:35:28.838Z,537,0,Smoke/Gas Alert
2026-07-18T12:35:28.941Z,536,0,Smoke/Gas Alert
2026-07-18T12:35:29.048Z,536,0,Smoke/Gas Alert
2026-07-18T12:35:29.153Z,536,0,Smoke/Gas Alert
2026-07-18T12:35:29.258Z,535,0,Smoke/Gas Alert
2026-07-18T12:35:29.364Z,535,0,Smoke/Gas Alert
2026-07-18T12:35:29.470Z,535,0,Smoke/Gas Alert
2026-07-18T12:35:29.577Z,534,0,Smoke/Gas Alert
2026-07-18T12:35:29.682Z,534,0,Smoke/Gas Alert
2026-07-18T12:35:29.787Z,533,0,Smoke/Gas Alert
2026-07-18T12:35:29.891Z,532,0,Smoke/Gas Alert
2026-07-18T12:35:29.998Z,532,0,Smoke/Gas Alert
2026-07-18T12:35:30.104Z,532,0,Smoke/Gas Alert
2026-07-18T12:35:30.209Z,532,0,Smoke/Gas Alert
2026-07-18T12:35:30.315Z,531,0,Smoke/Gas Alert
2026-07-18T12:35:30.420Z,531,0,Smoke/Gas Alert
2026-07-18T12:35:30.526Z,531,0,Smoke/Gas Alert
2026-07-18T12:35:30.634Z,531,0,Smoke/Gas Alert
2026-07-18T12:35:30.737Z,530,0,Smoke/Gas Alert
2026-07-18T12:35:30.841Z,530,0,Smoke/Gas Alert
2026-07-18T12:35:30.948Z,530,0,Smoke/Gas Alert
2026-07-18T12:35:31.053Z,530,0,Smoke/Gas Alert
2026-07-18T12:35:31.159Z,529,0,Smoke/Gas Alert
2026-07-18T12:35:31.264Z,528,0,Smoke/Gas Alert
2026-07-18T12:35:31.370Z,528,0,Smoke/Gas Alert
2026-07-18T12:35:31.475Z,528,0,Smoke/Gas Alert
2026-07-18T12:35:31.582Z,527,0,Smoke/Gas Alert
2026-07-18T12:35:31.686Z,527,0,Smoke/Gas Alert
2026-07-18T12:35:31.791Z,527,0,Smoke/Gas Alert
2026-07-18T12:35:31.899Z,527,0,Smoke/Gas Alert
2026-07-18T12:35:32.002Z,527,0,Smoke/Gas Alert
2026-07-18T12:35:32.108Z,525,0,Smoke/Gas Alert
2026-07-18T12:35:32.213Z,525,0,Smoke/Gas Alert
2026-07-18T12:35:32.321Z,525,0,Smoke/Gas Alert
2026-07-18T12:35:32.426Z,524,0,Smoke/Gas Alert
2026-07-18T12:35:32.532Z,524,0,Smoke/Gas Alert
2026-07-18T12:35:32.638Z,523,0,Smoke/Gas Alert
2026-07-18T12:35:32.740Z,523,0,Smoke/Gas Alert
2026-07-18T12:35:32.848Z,523,0,Smoke/Gas Alert
2026-07-18T12:35:32.952Z,523,0,Smoke/Gas Alert
2026-07-18T12:35:33.058Z,522,0,Smoke/Gas Alert
2026-07-18T12:35:33.165Z,523,0,Smoke/Gas Alert
2026-07-18T12:35:33.270Z,522,0,Smoke/Gas Alert
2026-07-18T12:35:33.375Z,521,0,Smoke/Gas Alert
2026-07-18T12:35:33.482Z,522,0,Smoke/Gas Alert
2026-07-18T12:35:33.587Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:33.691Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:33.800Z,521,0,Smoke/Gas Alert
2026-07-18T12:35:33.903Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:34.006Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:34.113Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:34.220Z,521,0,Smoke/Gas Alert
2026-07-18T12:35:34.327Z,521,0,Smoke/Gas Alert
2026-07-18T12:35:34.431Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:34.536Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:34.640Z,521,0,Smoke/Gas Alert
2026-07-18T12:35:34.749Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:34.852Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:34.957Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:35.064Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:35.169Z,518,0,Smoke/Gas Alert
2026-07-18T12:35:35.275Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:35.383Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:35.487Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:35.591Z,518,0,Smoke/Gas Alert
2026-07-18T12:35:35.698Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:35.803Z,518,0,Smoke/Gas Alert
2026-07-18T12:35:35.906Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.013Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:36.119Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.224Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.333Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.435Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.541Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:36.649Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.752Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:36.857Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:36.964Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:37.070Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:37.172Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:37.279Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:37.386Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:37.490Z,519,0,Smoke/Gas Alert
2026-07-18T12:35:37.596Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:37.702Z,520,0,Smoke/Gas Alert
2026-07-18T12:35:37.807Z,522,0,Smoke/Gas Alert
2026-07-18T12:35:37.912Z,523,0,Smoke/Gas Alert
2026-07-18T12:35:38.020Z,525,0,Smoke/Gas Alert
2026-07-18T12:35:38.122Z,527,0,Smoke/Gas Alert
2026-07-18T12:35:38.231Z,529,0,Smoke/Gas Alert
2026-07-18T12:35:38.336Z,531,0,Smoke/Gas Alert
2026-07-18T12:35:38.440Z,532,0,Smoke/Gas Alert
2026-07-18T12:35:38.547Z,534,0,Smoke/Gas Alert
2026-07-18T12:35:38.652Z,536,0,Smoke/Gas Alert
2026-07-18T12:35:38.756Z,538,0,Smoke/Gas Alert
2026-07-18T12:35:38.864Z,539,0,Smoke/Gas Alert
2026-07-18T12:35:38.969Z,541,0,Smoke/Gas Alert
2026-07-18T12:35:39.071Z,543,0,Smoke/Gas Alert
2026-07-18T12:35:39.181Z,543,0,Smoke/Gas Alert
2026-07-18T12:35:39.284Z,547,0,Smoke/Gas Alert
2026-07-18T12:35:39.388Z,547,0,Smoke/Gas Alert
2026-07-18T12:35:39.494Z,547,0,Smoke/Gas Alert
2026-07-18T12:35:39.602Z,549,0,Smoke/Gas Alert
2026-07-18T12:35:39.707Z,550,0,Smoke/Gas Alert
2026-07-18T12:35:39.813Z,550,0,Smoke/Gas Alert
2026-07-18T12:35:39.917Z,552,0,Smoke/Gas Alert
2026-07-18T12:35:40.022Z,552,0,Smoke/Gas Alert
2026-07-18T12:35:40.129Z,553,0,Smoke/Gas Alert
2026-07-18T12:35:40.233Z,553,0,Smoke/Gas Alert
2026-07-18T12:35:40.340Z,554,0,Smoke/Gas Alert
2026-07-18T12:35:40.446Z,555,0,Smoke/Gas Alert
2026-07-18T12:35:40.555Z,554,0,Smoke/Gas Alert
2026-07-18T12:35:40.656Z,555,0,Smoke/Gas Alert
2026-07-18T12:35:40.763Z,556,0,Smoke/Gas Alert
2026-07-18T12:35:40.869Z,557,0,Smoke/Gas Alert
2026-07-18T12:35:40.972Z,557,0,Smoke/Gas Alert
2026-07-18T12:35:41.081Z,558,0,Smoke/Gas Alert
2026-07-18T12:35:41.185Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:41.290Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:41.395Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:41.502Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:41.605Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:41.710Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:41.818Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:41.923Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:42.028Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:42.133Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:42.240Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:42.345Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:42.451Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:42.556Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:42.663Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:42.768Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:42.871Z,567,0,Smoke/Gas Alert
2026-07-18T12:35:42.981Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:43.083Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:43.188Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:43.295Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:43.401Z,567,0,Smoke/Gas Alert
2026-07-18T12:35:43.504Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:43.612Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:43.717Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:43.822Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:43.928Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:44.034Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:44.137Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:44.245Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:44.350Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:44.454Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:44.561Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:44.666Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:44.772Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:44.878Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:44.985Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:45.089Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:45.195Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:45.301Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:45.404Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:45.510Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:45.616Z,558,0,Smoke/Gas Alert
2026-07-18T12:35:45.721Z,557,0,Smoke/Gas Alert
2026-07-18T12:35:45.827Z,557,0,Smoke/Gas Alert
2026-07-18T12:35:45.933Z,556,0,Smoke/Gas Alert
2026-07-18T12:35:46.037Z,555,0,Smoke/Gas Alert
2026-07-18T12:35:46.143Z,555,0,Smoke/Gas Alert
2026-07-18T12:35:46.251Z,554,0,Smoke/Gas Alert
2026-07-18T12:35:46.354Z,554,0,Smoke/Gas Alert
2026-07-18T12:35:46.461Z,552,0,Smoke/Gas Alert
2026-07-18T12:35:46.566Z,552,0,Smoke/Gas Alert
2026-07-18T12:35:46.673Z,551,0,Smoke/Gas Alert
2026-07-18T12:35:46.777Z,550,0,Smoke/Gas Alert
2026-07-18T12:35:46.883Z,550,0,Smoke/Gas Alert
2026-07-18T12:35:46.988Z,550,0,Smoke/Gas Alert
2026-07-18T12:35:47.097Z,548,0,Smoke/Gas Alert
2026-07-18T12:35:47.199Z,548,0,Smoke/Gas Alert
2026-07-18T12:35:47.305Z,547,0,Smoke/Gas Alert
2026-07-18T12:35:47.413Z,547,0,Smoke/Gas Alert
2026-07-18T12:35:47.516Z,545,0,Smoke/Gas Alert
2026-07-18T12:35:47.621Z,546,0,Smoke/Gas Alert
2026-07-18T12:35:47.726Z,546,0,Smoke/Gas Alert
2026-07-18T12:35:47.836Z,545,0,Smoke/Gas Alert
2026-07-18T12:35:47.938Z,546,0,Smoke/Gas Alert
2026-07-18T12:35:48.043Z,546,0,Smoke/Gas Alert
2026-07-18T12:35:48.149Z,546,0,Smoke/Gas Alert
2026-07-18T12:35:48.254Z,548,0,Smoke/Gas Alert
2026-07-18T12:35:48.361Z,551,0,Smoke/Gas Alert
2026-07-18T12:35:48.467Z,551,0,Smoke/Gas Alert
2026-07-18T12:35:48.572Z,552,0,Smoke/Gas Alert
2026-07-18T12:35:48.676Z,553,0,Smoke/Gas Alert
2026-07-18T12:35:48.783Z,553,0,Smoke/Gas Alert
2026-07-18T12:35:48.888Z,555,0,Smoke/Gas Alert
2026-07-18T12:35:48.994Z,556,0,Smoke/Gas Alert
2026-07-18T12:35:49.099Z,558,0,Smoke/Gas Alert
2026-07-18T12:35:49.204Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:49.312Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:49.419Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:49.522Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:49.627Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:49.733Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:49.837Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:49.943Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:50.049Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:50.154Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:50.259Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:50.366Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:50.471Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:50.576Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:50.682Z,566,0,Smoke/Gas Alert
2026-07-18T12:35:50.788Z,567,0,Smoke/Gas Alert
2026-07-18T12:35:50.894Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:50.999Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.104Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.209Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.318Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.421Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.526Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.634Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.736Z,568,0,Smoke/Gas Alert
2026-07-18T12:35:51.844Z,567,0,Smoke/Gas Alert
2026-07-18T12:35:51.948Z,567,0,Smoke/Gas Alert
2026-07-18T12:35:52.053Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:52.158Z,567,0,Smoke/Gas Alert
2026-07-18T12:35:52.265Z,565,0,Smoke/Gas Alert
2026-07-18T12:35:52.370Z,564,0,Smoke/Gas Alert
2026-07-18T12:35:52.476Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:52.582Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:52.686Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:52.793Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:52.899Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:53.004Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:53.109Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:53.217Z,557,0,Smoke/Gas Alert
2026-07-18T12:35:53.320Z,557,0,Smoke/Gas Alert
2026-07-18T12:35:53.427Z,556,0,Smoke/Gas Alert
2026-07-18T12:35:53.531Z,556,0,Smoke/Gas Alert
2026-07-18T12:35:53.635Z,556,0,Smoke/Gas Alert
2026-07-18T12:35:53.743Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:53.848Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:53.953Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:54.059Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:54.165Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:54.269Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:54.374Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:54.481Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:54.587Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:54.691Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:54.797Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:54.903Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:55.009Z,563,0,Smoke/Gas Alert
2026-07-18T12:35:55.116Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:55.219Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:55.324Z,562,0,Smoke/Gas Alert
2026-07-18T12:35:55.432Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:55.538Z,561,0,Smoke/Gas Alert
2026-07-18T12:35:55.644Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:55.749Z,560,0,Smoke/Gas Alert
2026-07-18T12:35:55.856Z,559,0,Smoke/Gas Alert
2026-07-18T12:35:55.959Z,558,0,Smoke/Gas Alert
2026-07-18T12:35:56.064Z,558,0,Smoke/Gas Alert
