Timestamp,Gas_Level_Analog,Digital_Pin_Value,Status
2026-07-18T12:03:41.472Z,368,1,Safe
2026-07-18T12:03:41.581Z,370,1,Safe
2026-07-18T12:03:41.687Z,369,1,Safe
2026-07-18T12:03:41.789Z,369,1,Safe
2026-07-18T12:03:41.896Z,369,1,Safe
2026-07-18T12:03:42.002Z,369,1,Safe
2026-07-18T12:03:42.107Z,369,1,Safe
2026-07-18T12:03:42.211Z,371,1,Safe
2026-07-18T12:03:42.320Z,369,1,Safe
2026-07-18T12:03:42.423Z,369,1,Safe
2026-07-18T12:03:42.528Z,369,1,Safe
2026-07-18T12:03:42.635Z,369,1,Safe
2026-07-18T12:03:42.740Z,369,1,Safe
2026-07-18T12:03:42.845Z,367,1,Safe
2026-07-18T12:03:42.953Z,369,1,Safe
2026-07-18T12:03:43.057Z,369,1,Safe
2026-07-18T12:03:43.162Z,370,1,Safe
2026-07-18T12:03:43.269Z,369,1,Safe
2026-07-18T12:03:43.373Z,370,1,Safe
2026-07-18T12:03:43.477Z,368,1,Safe
2026-07-18T12:03:43.586Z,369,1,Safe
2026-07-18T12:03:43.689Z,369,1,Safe
2026-07-18T12:03:43.794Z,369,1,Safe
2026-07-18T12:03:43.901Z,369,1,Safe
2026-07-18T12:03:44.006Z,368,1,Safe
2026-07-18T12:03:44.110Z,369,1,Safe
2026-07-18T12:03:44.219Z,368,1,Safe
2026-07-18T12:03:44.326Z,369,1,Safe
2026-07-18T12:03:44.429Z,370,1,Safe
2026-07-18T12:03:44.536Z,369,1,Safe
2026-07-18T12:03:44.640Z,370,1,Safe
2026-07-18T12:03:44.744Z,370,1,Safe
2026-07-18T12:03:44.852Z,369,1,Safe
2026-07-18T12:03:44.956Z,369,1,Safe
2026-07-18T12:03:45.061Z,369,1,Safe
2026-07-18T12:03:45.168Z,369,1,Safe
2026-07-18T12:03:45.273Z,369,1,Safe
2026-07-18T12:03:45.378Z,369,1,Safe
2026-07-18T12:03:45.485Z,369,1,Safe
2026-07-18T12:03:45.591Z,369,1,Safe
2026-07-18T12:03:45.694Z,369,1,Safe
2026-07-18T12:03:45.803Z,370,1,Safe
2026-07-18T12:03:45.907Z,370,1,Safe
2026-07-18T12:03:46.011Z,369,1,Safe
2026-07-18T12:03:46.119Z,368,1,Safe
2026-07-18T12:03:46.223Z,369,1,Safe
2026-07-18T12:03:46.327Z,369,1,Safe
2026-07-18T12:03:46.435Z,369,1,Safe
2026-07-18T12:03:46.538Z,369,1,Safe
2026-07-18T12:03:46.643Z,370,1,Safe
2026-07-18T12:03:46.752Z,370,1,Safe
2026-07-18T12:03:46.855Z,369,1,Safe
2026-07-18T12:03:46.960Z,369,1,Safe
2026-07-18T12:03:47.068Z,369,1,Safe
2026-07-18T12:03:47.172Z,369,1,Safe
2026-07-18T12:03:47.276Z,369,1,Safe
2026-07-18T12:03:47.385Z,369,1,Safe
2026-07-18T12:03:47.487Z,369,1,Safe
2026-07-18T12:03:47.593Z,369,1,Safe
2026-07-18T12:03:47.703Z,368,1,Safe
2026-07-18T12:03:47.805Z,368,1,Safe
2026-07-18T12:03:47.910Z,369,1,Safe
2026-07-18T12:03:48.019Z,368,1,Safe
2026-07-18T12:03:48.122Z,369,1,Safe
2026-07-18T12:03:48.227Z,368,1,Safe
2026-07-18T12:03:48.336Z,370,1,Safe
2026-07-18T12:03:48.439Z,369,1,Safe
2026-07-18T12:03:48.543Z,369,1,Safe
2026-07-18T12:03:48.652Z,369,1,Safe
2026-07-18T12:03:48.757Z,369,1,Safe
2026-07-18T12:03:48.860Z,367,1,Safe
2026-07-18T12:03:48.970Z,369,1,Safe
2026-07-18T12:03:49.072Z,368,1,Safe
2026-07-18T12:03:49.177Z,369,1,Safe
2026-07-18T12:03:49.285Z,369,1,Safe
2026-07-18T12:03:49.387Z,370,1,Safe
2026-07-18T12:03:49.493Z,369,1,Safe
2026-07-18T12:03:49.602Z,369,1,Safe
2026-07-18T12:03:49.705Z,369,1,Safe
2026-07-18T12:03:49.808Z,368,1,Safe
2026-07-18T12:03:49.919Z,369,1,Safe
2026-07-18T12:03:50.022Z,370,1,Safe
2026-07-18T12:03:50.126Z,368,1,Safe
2026-07-18T12:03:50.235Z,370,1,Safe
2026-07-18T12:03:50.338Z,370,1,Safe
2026-07-18T12:03:50.443Z,369,1,Safe
2026-07-18T12:03:50.553Z,369,1,Safe
2026-07-18T12:03:50.655Z,369,1,Safe
2026-07-18T12:03:50.759Z,368,1,Safe
2026-07-18T12:03:50.868Z,368,1,Safe
2026-07-18T12:03:50.972Z,369,1,Safe
2026-07-18T12:03:51.076Z,368,1,Safe
2026-07-18T12:03:51.184Z,368,1,Safe
2026-07-18T12:03:51.288Z,369,1,Safe
2026-07-18T12:03:51.392Z,369,1,Safe
2026-07-18T12:03:51.502Z,369,1,Safe
2026-07-18T12:03:51.605Z,370,1,Safe
2026-07-18T12:03:51.710Z,369,1,Safe
2026-07-18T12:03:51.819Z,370,1,Safe
2026-07-18T12:03:51.919Z,369,1,Safe
2026-07-18T12:03:52.026Z,369,1,Safe
2026-07-18T12:03:52.135Z,370,1,Safe
2026-07-18T12:03:52.238Z,368,1,Safe
2026-07-18T12:03:52.343Z,370,1,Safe
2026-07-18T12:03:52.453Z,369,1,Safe
2026-07-18T12:03:52.553Z,369,1,Safe
2026-07-18T12:03:52.659Z,369,1,Safe
2026-07-18T12:03:52.769Z,370,1,Safe
2026-07-18T12:03:52.869Z,368,1,Safe
2026-07-18T12:03:52.974Z,369,1,Safe
2026-07-18T12:03:53.085Z,369,1,Safe
2026-07-18T12:03:53.188Z,369,1,Safe
2026-07-18T12:03:53.291Z,369,1,Safe
2026-07-18T12:03:53.401Z,368,1,Safe
2026-07-18T12:03:53.503Z,369,1,Safe
2026-07-18T12:03:53.609Z,368,1,Safe
2026-07-18T12:03:53.717Z,369,1,Safe
2026-07-18T12:03:53.822Z,370,1,Safe
2026-07-18T12:03:53.925Z,369,1,Safe
2026-07-18T12:03:54.034Z,369,1,Safe
2026-07-18T12:03:54.136Z,368,1,Safe
2026-07-18T12:03:54.241Z,370,1,Safe
2026-07-18T12:03:54.350Z,369,1,Safe
2026-07-18T12:03:54.453Z,368,1,Safe
2026-07-18T12:03:54.559Z,369,1,Safe
2026-07-18T12:03:54.667Z,369,1,Safe
2026-07-18T12:03:54.771Z,369,1,Safe
2026-07-18T12:03:54.876Z,369,1,Safe
2026-07-18T12:03:54.986Z,368,1,Safe
2026-07-18T12:03:55.087Z,369,1,Safe
2026-07-18T12:03:55.192Z,369,1,Safe
2026-07-18T12:03:55.300Z,370,1,Safe
2026-07-18T12:03:55.404Z,369,1,Safe
2026-07-18T12:03:55.508Z,369,1,Safe
2026-07-18T12:03:55.616Z,369,1,Safe
2026-07-18T12:03:55.720Z,369,1,Safe
2026-07-18T12:03:55.824Z,369,1,Safe
2026-07-18T12:03:55.933Z,369,1,Safe
2026-07-18T12:03:56.037Z,369,1,Safe
2026-07-18T12:03:56.141Z,369,1,Safe
2026-07-18T12:03:56.249Z,369,1,Safe
2026-07-18T12:03:56.353Z,369,1,Safe
2026-07-18T12:03:56.457Z,369,1,Safe
2026-07-18T12:03:56.564Z,370,1,Safe
2026-07-18T12:03:56.669Z,370,1,Safe
2026-07-18T12:03:56.774Z,370,1,Safe
2026-07-18T12:03:56.883Z,370,1,Safe
2026-07-18T12:03:56.986Z,370,1,Safe
2026-07-18T12:03:57.091Z,369,1,Safe
2026-07-18T12:03:57.199Z,369,1,Safe
2026-07-18T12:03:57.303Z,369,1,Safe
2026-07-18T12:03:57.408Z,370,1,Safe
