Timestamp,Gas_Level_Analog,Digital_Pin_Value,Status
2026-07-18T12:34:15.389Z,404,1,Safe
2026-07-18T12:34:15.491Z,405,1,Safe
2026-07-18T12:34:15.600Z,405,1,Safe
2026-07-18T12:34:15.702Z,404,1,Safe
2026-07-18T12:34:15.807Z,405,1,Safe
2026-07-18T12:34:15.916Z,403,1,Safe
2026-07-18T12:34:16.020Z,402,1,Safe
2026-07-18T12:34:16.126Z,404,1,Safe
2026-07-18T12:34:16.233Z,404,1,Safe
2026-07-18T12:34:16.336Z,404,1,Safe
2026-07-18T12:34:16.442Z,402,1,Safe
2026-07-18T12:34:16.550Z,405,1,Safe
2026-07-18T12:34:16.653Z,404,1,Safe
2026-07-18T12:34:16.758Z,403,1,Safe
2026-07-18T12:34:16.867Z,404,1,Safe
2026-07-18T12:34:16.970Z,404,1,Safe
2026-07-18T12:34:17.075Z,404,1,Safe
2026-07-18T12:34:17.183Z,404,1,Safe
2026-07-18T12:34:17.287Z,404,1,Safe
2026-07-18T12:34:17.391Z,405,1,Safe
2026-07-18T12:34:17.498Z,405,1,Safe
2026-07-18T12:34:17.603Z,402,1,Safe
2026-07-18T12:34:17.709Z,403,1,Safe
2026-07-18T12:34:17.818Z,402,1,Safe
2026-07-18T12:34:17.919Z,404,1,Safe
2026-07-18T12:34:18.025Z,403,1,Safe
2026-07-18T12:34:18.133Z,404,1,Safe
2026-07-18T12:34:18.237Z,403,1,Safe
2026-07-18T12:34:18.340Z,404,1,Safe
2026-07-18T12:34:18.451Z,403,1,Safe
2026-07-18T12:34:18.552Z,405,1,Safe
2026-07-18T12:34:18.657Z,404,1,Safe
2026-07-18T12:34:18.767Z,402,1,Safe
2026-07-18T12:34:18.869Z,404,1,Safe
2026-07-18T12:34:18.973Z,403,1,Safe
2026-07-18T12:34:19.082Z,403,1,Safe
2026-07-18T12:34:19.186Z,404,1,Safe
2026-07-18T12:34:19.291Z,403,1,Safe
2026-07-18T12:34:19.398Z,403,1,Safe
2026-07-18T12:34:19.502Z,402,1,Safe
2026-07-18T12:34:19.608Z,402,1,Safe
2026-07-18T12:34:19.716Z,403,1,Safe
2026-07-18T12:34:19.819Z,403,1,Safe
2026-07-18T12:34:19.923Z,403,1,Safe
2026-07-18T12:34:20.031Z,404,1,Safe
2026-07-18T12:34:20.136Z,403,1,Safe
2026-07-18T12:34:20.239Z,403,1,Safe
2026-07-18T12:34:20.349Z,402,1,Safe
2026-07-18T12:34:20.452Z,403,1,Safe
2026-07-18T12:34:20.557Z,403,1,Safe
